2950884,2441153,57.10771561,22.89228439,-2.28922844,-43
2960886,2441283,56.68311310,23.31688690,-2.33168864,-44
2970890,2441414,57.10771561,22.89228439,-2.28922844,-43
2980893,2441544,56.67744064,23.32255936,-2.33225608,-44
2990897,2441673,56.23583984,23.76416016,-2.37641597,-44
3000900,2441803,56.67744064,23.32255936,-2.33225608,-44
3010904,2441933,56.67177582,23.32822418,-2.33282256,-44
3020906,2442063,56.68311310,23.31688690,-2.33168864,-44
3030910,2442194,57.10771561,22.89228439,-2.28922844,-43
3040913,2442324,56.67744064,23.32255936,-2.33225608,-44
3050917,2442455,57.10771561,22.89228439,-2.28922844,-43
3060920,2442586,57.11342239,22.88657761,-2.28865790,-43
3070924,2442716,56.67177582,23.32822418,-2.33282256,-44
3080927,2442846,56.67744064,23.32255936,-2.33225608,-44
3090931,2442976,56.67177582,23.32822418,-2.33282256,-44
3100933,2443106,56.68311310,23.31688690,-2.33168864,-44
3110937,2443236,56.67177582,23.32822418,-2.33282256,-44
3120940,2443366,56.67744064,23.32255936,-2.33225608,-44
3130944,2443496,56.67177582,23.32822418,-2.33282256,-44
3140946,2443626,56.68311310,23.31688690,-2.33168864,-44
3150951,2443757,57.10200500,22.89799500,-2.28979945,-43
3160953,2443887,56.68311310,23.31688690,-2.33168864,-44
3170957,2444018,57.10771561,22.89228439,-2.28922844,-43
3180960,2444148,56.67744064,23.32255936,-2.33225608,-44
3190964,2444279,57.10771561,22.89228439,-2.28922844,-43
3200967,2444409,56.67744064,23.32255936,-2.33225608,-44
3210971,2444538,56.23583984,23.76416016,-2.37641597,-44
3220973,2444668,56.68311310,23.31688690,-2.33168864,-44
3230977,2444798,56.67177582,23.32822418,-2.33282256,-44
3240980,2444928,56.67744064,23.32255936,-2.33225608,-44
3250984,2445058,56.67177582,23.32822418,-2.33282256,-44
3260986,2445189,57.11912918,22.88087082,-2.28808713,-43
3270991,2445320,57.10200500,22.89799500,-2.28979945,-43
3280993,2445450,56.68311310,23.31688690,-2.33168864,-44
3290999,2445581,57.09629822,22.90370178,-2.29037023,-43
3301002,2445711,56.67744064,23.32255936,-2.33225608,-44
3311006,2445841,56.67177582,23.32822418,-2.33282256,-44
3321008,2445971,56.68311310,23.31688690,-2.33168864,-44
3331012,2446101,56.67177582,23.32822418,-2.33282256,-44
3341015,2446230,56.24145889,23.75854111,-2.37585425,-44
3351019,2446361,57.10771561,22.89228439,-2.28922844,-43
3361022,2446491,56.67744064,23.32255936,-2.33225608,-44
3371026,2446621,56.67177582,23.32822418,-2.33282256,-44
3381028,2446752,57.11912918,22.88087082,-2.28808713,-43
3391032,2446882,56.67177582,23.32822418,-2.33282256,-44
3401035,2447013,57.11342239,22.88657761,-2.28865790,-43
3411039,2447143,56.67177582,23.32822418,-2.33282256,-44
3421041,2447273,56.68311310,23.31688690,-2.33168864,-44
3431046,2447403,56.66611099,23.33388901,-2.33338904,-44
3441048,2447533,56.68311310,23.31688690,-2.33168864,-44
3451052,2447663,56.67177582,23.32822418,-2.33282256,-44
3461055,2447793,56.67744064,23.32255936,-2.33225608,-44
3471059,2447923,56.67177582,23.32822418,-2.33282256,-44
3481061,2448054,57.11912918,22.88087082,-2.28808713,-43
3491066,2448185,57.10200500,22.89799500,-2.28979945,-43
3501069,2448315,56.67744064,23.32255936,-2.33225608,-44
3511073,2448446,57.10771561,22.89228439,-2.28922844,-43
3521075,2448576,56.68311310,23.31688690,-2.33168864,-44
3531079,2448706,56.67177582,23.32822418,-2.33282256,-44
3541082,2448836,56.67744064,23.32255936,-2.33225608,-44
3551086,2448966,56.67177582,23.32822418,-2.33282256,-44
3561088,2449096,56.68311310,23.31688690,-2.33168864,-44
3571093,2449226,56.66611099,23.33388901,-2.33338904,-44
3581095,2449357,57.11912918,22.88087082,-2.28808713,-43
3591099,2449488,57.10771561,22.89228439,-2.28922844,-43
3601102,2449619,57.11342239,22.88657761,-2.28865790,-43
3611106,2449750,57.10771561,22.89228439,-2.28922844,-43
3621109,2449880,56.67744064,23.32255936,-2.33225608,-44
